start_time,robot_id,action,gps_difference,orientation_difference,lidar_difference,radar_difference,thermometer_difference,cardinality_base_distance,action_successful,memory_similarity
119,28,3,1,0,1.0,1.0,0.30064800000000247,,1,0.9020138888888889
119,26,7,0,0,6.0,6.0,0.07189000000001045,2.5,1,0.8821739130434783
119,10,7,0,0,5.0,5.0,0.3671100000000109,0.14285714285714285,1,0.8563888888888889
119,11,7,0,0,4.0,3.0,0.014084999999994352,4.0,1,0.8255555555555556
119,6,7,0,0,7.0,7.0,0.19948199999999616,1.8571428571428572,1,0.8656737588652482
119,3,7,1,0,1.0,1.0,0.08997999999999706,2.3,1,0.8058333333333334
119,21,7,0,1,,7.0,0.07525599999999599,11.666666666666666,1,0.8844444444444445
119,14,7,1,0,1.0,0.0,0.7170399999999972,28.0,1,0.880085910652921
119,8,0,1,0,8.0,8.0,0.016189999999994598,,1,0.9071584263689527
119,23,7,0,0,2.0,1.0,0.07268999999999437,20.0,1,0.8599051008303678
119,19,7,2,0,2.0,2.0,0.04162000000000887,2.5,1,0.7974603174603174
119,17,0,0,0,2.0,2.0,0.06396999999999764,,1,0.9181708449396472
119,0,7,0,0,2.0,2.0,0.05089800000000366,2.75,1,0.9133333333333333
119,5,0,0,0,4.0,4.0,0.17961000000001093,,1,0.863997113997114
119,15,7,1,0,1.0,1.0,0.3018770000000046,1.7777777777777777,1,0.732962962962963
119,24,3,0,0,1.0,1.0,0.018486000000009994,,1,0.9093062751871042
119,22,7,2,0,,,3.69977999999999,6.75,1,0.9275641025641026
119,27,7,0,0,8.0,7.0,0.010625999999987812,31.0,1,0.8644444444444445
119,20,0,0,0,7.0,7.0,0.10013999999999967,,1,0.9410260586319218
119,16,7,0,0,3.0,3.0,0.16580199999999934,0.625,1,0.8133333333333334
119,12,0,0,0,4.0,4.0,0.2894279999999938,,1,0.9037233818258487
119,1,0,0,0,4.0,3.0,0.4247000000000014,,1,0.8796919976971791
120,24,0,1,0,8.0,8.0,0.5461860000000058,,1,0.9037535981577433
120,28,2,1,0,4.0,4.0,0.0580449999999999,,1,0.8847222222222222
120,5,2,0,0,3.0,3.0,0.28235999999999706,,1,0.8721572871572871
120,22,7,0,0,,7.0,0.1576999999999913,6.75,1,0.9420512820512821
120,27,7,0,0,7.0,7.0,0.6343840000000114,31.0,1,0.8644444444444445
120,12,0,2,0,3.0,3.0,0.4870200000000011,,1,0.8949485402226424
120,1,0,1,0,3.0,3.0,0.26271799999999956,,1,0.8604885538805137
120,6,7,1,0,7.0,7.0,0.5493050000000039,1.8571428571428572,1,0.8544799054373522
120,0,7,1,0,2.0,2.0,0.3510520000000028,2.75,1,0.8844444444444445
120,9,7,0,0,7.0,7.0,0.10335500000000764,3.0,1,0.9066666666666666
120,3,7,0,0,1.0,1.0,0.25658599999999865,2.3,1,0.8058333333333334
120,17,2,0,0,2.0,1.0,1.1774539999999973,,1,0.9231329690346084
120,10,7,0,0,5.0,5.0,0.25951999999999487,0.14285714285714285,1,0.8563888888888889
120,23,7,0,0,2.0,1.0,0.21085999999999672,20.0,1,0.8599051008303678
120,11,7,0,0,3.0,3.0,0.12206999999999368,4.0,1,0.8006349206349206
120,18,7,0,0,,,0.8766499999999979,2.1818181818181817,1,0.9153174603174603
120,8,0,0,0,7.0,7.0,0.05644600000000821,,1,0.9089101541733121
120,14,7,0,0,2.0,1.0,0.4798669999999987,28.0,1,0.9029266895761742
120,16,7,0,0,3.0,3.0,0.13748999999999967,0.625,1,0.8133333333333334
120,15,7,0,0,1.0,1.0,0.24905700000000053,1.7777777777777777,1,0.732962962962963
120,20,0,0,0,5.0,6.0,0.3622399999999999,,1,0.94014064697609
120,25,0,0,0,4.0,4.0,0.5461499999999972,,1,0.8858187134502924
120,19,7,2,0,2.0,2.0,0.14280000000000825,2.5,1,0.7974603174603174
120,29,0,1,0,,,0.4664199999999994,,1,0.879255610290093
120,26,0,1,0,6.0,6.0,0.12169499999998834,,1,0.8723550724637681
120,13,3,0,0,1.0,1.0,1.28228,,1,0.9240993788819876
120,21,7,1,0,,7.0,3.405875999999992,11.666666666666666,1,0.8488888888888889
120,2,2,1,0,1.0,0.0,0.15776199999999818,,1,0.9174092409240924
121,12,0,0,0,2.0,2.0,0.06543999999999528,,1,0.8971806853582555
121,18,7,1,0,,,0.9422399999999982,2.1818181818181817,1,0.9076190476190477
121,15,7,1,0,1.0,1.0,0.34434299999999496,1.7777777777777777,1,0.732962962962963
121,21,7,1,1,,7.0,0.053594000000003916,11.666666666666666,1,0.8577777777777778
121,11,7,0,0,3.0,3.0,0.025615000000001942,4.0,1,0.8130952380952381
121,0,7,0,0,2.0,3.0,0.9320720000000051,2.75,1,0.8988888888888888
121,3,7,1,0,1.0,1.0,0.17774999999998897,2.3,1,0.8058333333333334
121,16,7,0,0,3.0,3.0,0.3409029999999973,0.625,1,0.8133333333333334
121,27,7,1,0,7.0,7.0,0.6496580000000023,31.0,1,0.871578947368421
121,1,0,0,0,2.0,2.0,0.08741000000000554,,1,0.871359575656058
121,6,7,1,0,7.0,7.0,0.11900400000000388,1.8571428571428572,1,0.8656737588652482
121,19,7,0,0,2.0,2.0,0.1746599999999887,2.5,1,0.8711111111111112
121,2,2,0,0,1.0,1.0,0.13281100000000023,,1,0.9119031903190319
121,13,0,0,0,,,2.1798749999999956,,1,0.9135576259489303
121,20,0,0,0,5.0,5.0,0.1602100000000064,,1,0.9392735042735043
121,17,0,2,0,,,1.1190600000000046,,1,0.9154462659380692
121,26,7,0,0,5.0,5.0,0.237409999999997,2.6666666666666665,1,0.883225806451613
121,23,7,0,0,1.0,1.0,0.1376900000000063,20.0,1,0.8552352708580466
121,29,0,0,0,7.0,7.0,0.05226999999999293,,1,0.8822742200328407
121,9,7,0,0,6.0,7.0,0.6514700000000033,3.0,1,0.9066666666666666
121,24,0,0,0,7.0,8.0,0.4136799999999994,,1,0.9167098445595855
121,25,0,0,0,2.0,3.0,0.3969450000000023,,1,0.8875816993464052
121,5,3,1,0,4.0,4.0,1.2618599999999986,,1,0.8721572871572871
121,8,0,0,0,,6.0,0.10287999999999897,,1,0.9071584263689527
121,10,7,0,0,5.0,5.0,0.2675399999999968,0.14285714285714285,1,0.8563888888888889
121,14,7,1,0,1.0,1.0,0.027686000000002764,28.0,1,0.880085910652921
121,22,7,3,0,,6.0,0.9049249999999915,6.75,1,0.9372222222222222
121,28,3,0,0,1.0,1.0,0.0311230000000009,,1,0.8904861111111111
122,16,7,1,0,3.0,3.0,0.10767700000000247,0.625,1,0.7783333333333333
122,26,7,0,0,5.0,6.0,3.1383699999999948,2.6666666666666665,1,0.883225806451613
122,28,3,1,0,4.0,3.0,0.36428800000000194,,1,0.8847222222222222
122,15,7,0,0,1.0,1.0,0.11822500000000247,1.7777777777777777,1,0.732962962962963
122,12,3,0,0,1.0,1.0,0.48799599999999543,,1,0.8956905503634476
122,22,7,1,0,,6.0,0.5713900000000081,6.75,1,0.9227350427350427
122,21,7,2,0,,7.0,1.3369759999999928,11.666666666666666,1,0.84
122,14,7,0,0,1.0,1.0,0.20425000000000182,28.0,1,0.8972164948453608
122,6,7,0,0,7.0,7.0,0.4433080000000018,1.8571428571428572,1,0.8768676122931442
122,23,7,1,0,2.0,1.0,0.17352000000001055,20.0,1,0.8552352708580466
122,20,0,0,0,4.0,4.0,0.6590949999999935,,1,0.9381526104417671
122,27,7,1,0,7.0,7.0,0.20457400000000803,31.0,1,0.8644444444444445
122,24,0,1,0,6.0,6.0,0.25597799999999893,,1,0.9093062751871042
122,1,3,0,0,1.0,1.0,2.2640400000000085,,1,0.8688737248414667
122,11,7,2,0,3.0,3.0,0.32885500000000434,4.0,1,0.7757142857142858
122,10,7,1,0,5.0,5.0,0.3956200000000081,0.14285714285714285,1,0.8302777777777778
122,2,0,1,0,,,0.2578579999999988,,1,0.9063971397139714
122,19,7,1,0,3.0,2.0,0.0001639999999980546,2.5,1,0.8526984126984127
122,13,0,0,0,,,0.03276300000000276,,0,0.9135576259489303
122,17,0,1,0,,,0.009087000000000955,,1,0.9135245901639344
122,5,3,1,0,3.0,4.0,0.740390000000005,,1,0.8531168831168832
122,25,0,1,0,2.0,1.0,0.31215299999999857,,1,0.8827637721755368
122,29,0,0,0,,,0.2798259999999999,,1,0.8917667193259611
122,18,7,0,0,,,1.8841600000000085,2.1818181818181817,1,0.9076190476190477
122,3,7,0,0,1.0,1.0,0.07934000000000196,2.3,1,0.8058333333333334
122,9,7,2,0,7.0,7.0,0.1221000000000032,3.0,1,0.8859259259259259
122,8,0,1,0,5.0,4.0,0.44129600000000124,,1,0.9071584263689527
122,0,7,1,0,2.0,2.0,0.3601230000000015,2.75,1,0.8844444444444445
123,14,7,0,0,1.0,1.0,0.2939579999999964,28.0,1,0.9029266895761742
123,26,7,0,0,5.0,5.0,0.003940000000000055,2.6666666666666665,1,0.8799820788530466
123,19,7,0,0,2.0,2.0,0.40945000000000675,2.5,1,0.8895238095238095
123,27,7,0,0,6.0,6.0,0.3267540000000082,31.0,1,0.8644444444444445
123,18,7,0,0,,,0.41325999999999397,2.1818181818181817,1,0.9076190476190477
123,21,7,0,0,,7.0,3.0463790000000017,11.666666666666666,1,0.8755555555555555
123,2,0,0,0,,,0.4124750000000006,,1,0.9119031903190319
123,25,3,0,0,1.0,1.0,0.10919700000000176,,1,0.8827637721755368
123,3,7,0,0,1.0,1.0,0.2592599999999976,2.3,1,0.8058333333333334
123,8,0,0,0,4.0,4.0,2.3036299999999983,,1,0.9141653375863902
123,17,0,1,0,,,0.23275599999999486,,1,0.9116029143897997
123,0,7,0,0,2.0,2.0,0.5048899999999961,2.75,1,0.8988888888888888
123,6,7,0,0,7.0,7.0,0.05715200000000209,1.8571428571428572,1,0.8768676122931442
123,5,2,0,0,1.0,1.0,1.4066700000000054,,1,0.8612770562770563
123,1,0,0,0,,,0.10466999999999871,,1,0.8659688013136289
123,23,7,0,0,0.0,1.0,0.09556600000000515,20.0,1,0.8622400158165283
123,24,0,1,0,5.0,5.0,0.10984000000000549,,1,0.9111571675302246
123,28,2,0,0,4.0,4.0,0.20586399999999827,,1,0.8904861111111111
123,16,7,0,0,3.0,3.0,0.2739219999999989,0.625,1,0.8133333333333334
123,22,7,0,0,4.0,4.0,2.9280900000000116,6.75,1,0.9420512820512821
123,9,7,0,0,7.0,7.0,0.3630459999999971,3.0,1,0.9066666666666666
123,29,0,1,0,6.0,6.0,0.2200400000000009,,1,0.880524109014675
123,10,7,0,0,5.0,5.0,0.45536999999998784,0.14285714285714285,1,0.8563888888888889
123,11,7,0,0,3.0,3.0,0.3535389999999978,4.0,1,0.8130952380952381
123,20,0,0,0,4.0,4.0,0.02517999999999887,,1,0.9430243261012492
123,13,0,0,0,4.0,4.0,0.3284669999999963,,1,0.9156659765355417
123,15,7,1,0,1.0,1.0,0.439159999999994,1.7777777777777777,1,0.732962962962963
123,12,0,0,0,2.0,2.0,0.16123600000000238,,1,0.8956905503634476
124,15,7,1,0,1.0,1.0,0.29629500000000064,1.7777777777777777,1,0.732962962962963
124,29,2,1,0,5.0,6.0,0.054114999999995916,,1,0.8794444444444445
124,21,7,0,0,,7.0,3.0277459999999934,11.666666666666666,1,0.8666666666666667
124,10,7,0,0,5.0,5.0,0.4596860000000049,0.14285714285714285,1,0.8563888888888889
124,17,0,2,0,,,0.08786000000000627,,1,0.9116029143897997
124,20,0,0,0,3.0,3.0,4.4567499999999995,,1,0.9401056676272814
124,23,7,0,0,1.0,1.0,0.07262000000000057,20.0,1,0.8599051008303678
124,13,0,0,0,3.0,3.0,0.1059209999999986,,1,0.9198826777087646
124,8,0,0,0,3.0,3.0,1.562509999999989,,1,0.9141653375863902
124,2,0,1,0,,,0.30254999999999654,,1,0.9008910891089109
124,24,0,1,0,4.0,4.0,0.16698999999999842,,1,0.9093062751871042
124,3,7,0,0,1.0,2.0,0.18287999999999727,2.3,1,0.8058333333333334
124,14,7,0,0,1.0,1.0,0.1507000000000005,28.0,1,0.920057273768614
124,22,7,1,0,3.0,3.0,0.5380349999999936,6.75,1,0.9227350427350427
124,9,7,2,0,7.0,7.0,0.05595499999999731,3.0,1,0.8755555555555555
124,6,7,1,0,7.0,7.0,0.18064799999999792,1.8571428571428572,1,0.8432860520094563
124,16,7,1,0,3.0,3.0,0.05668200000000212,0.625,1,0.79
124,18,7,0,0,,,1.7234600000000029,2.1818181818181817,1,0.9076190476190477
124,27,7,0,0,6.0,6.0,0.32170599999999183,31.0,1,0.8573099415204678
124,26,7,1,0,5.0,5.0,1.5310640000000006,2.6666666666666665,1,0.8767383512544803
124,11,7,0,0,3.0,3.0,0.01846500000000617,4.0,1,0.8130952380952381
124,25,0,0,0,6.0,6.0,0.08597200000000527,,1,0.8843697478991597
124,19,7,0,0,2.0,2.0,0.7467899999999901,2.5,1,0.8895238095238095
124,28,2,0,0,4.0,4.0,0.04104199999999736,,1,0.9077777777777778
124,5,2,1,0,3.0,3.0,0.21424600000000282,,1,0.8503968253968254
124,1,0,0,0,,,0.9996239999999972,,1,0.8748067632850242
124,0,7,2,0,2.0,2.0,0.37818200000000246,2.75,1,0.87
124,12,2,1,0,1.0,1.0,0.3392960000000045,,1,0.9016510903426791
125,3,7,0,0,1.0,1.0,0.018209999999996285,2.3,1,0.8058333333333334
125,18,7,0,0,,,0.9444900000000018,2.1818181818181817,1,0.9076190476190477
125,8,0,1,0,2.0,1.0,0.5170219999999972,,1,0.9125563511005038
125,11,7,1,0,3.0,4.0,0.48432499999999834,4.0,1,0.8130952380952381
125,16,7,1,0,3.0,3.0,0.2934270000000012,0.625,1,0.8366666666666667
125,19,7,0,0,2.0,2.0,0.19830000000000325,2.5,1,0.8895238095238095
125,20,0,0,0,2.0,2.0,0.8994100000000032,,1,0.9447843877872206
125,23,7,0,0,1.0,1.0,0.1995900000000006,20.0,1,0.8599051008303678
125,25,2,0,0,5.0,5.0,0.14229200000000475,,1,0.8843697478991597
125,13,6,0,0,1.0,1.0,0.14313200000000137,,1,0.9240993788819876
125,12,2,0,0,1.0,1.0,0.1971460000000036,,1,0.9016510903426791
125,1,3,1,0,1.0,1.0,1.8476849999999985,,1,0.8642270531400966
125,0,7,0,0,2.0,2.0,0.23680800000000346,2.75,1,0.8988888888888888
125,21,7,0,0,,7.0,2.9822010000000034,11.666666666666666,1,0.8844444444444445
125,2,0,0,0,,,0.37385900000000305,,1,0.9063971397139714
125,24,0,0,0,3.0,3.0,0.16572100000000134,,1,0.916860465116279
125,29,2,1,0,1.0,1.0,0.31605900000000275,,1,0.8650925925925926
125,15,7,0,0,1.0,1.0,0.06911899999999349,1.7777777777777777,1,0.732962962962963
125,17,0,0,0,,,0.2190089999999998,,1,0.915610051468362
125,9,7,1,0,7.0,8.0,0.1900100000000009,3.0,1,0.8911111111111111
125,5,2,0,0,4.0,4.0,1.3465300000000013,,1,0.8558369408369408
125,10,7,0,0,5.0,5.0,0.14870000000000516,0.14285714285714285,1,0.8563888888888889
125,27,7,0,0,5.0,5.0,0.1619840000000039,31.0,1,0.8644444444444445
125,26,7,0,0,5.0,5.0,0.8864999999999981,2.6666666666666665,1,0.8799820788530466
125,14,7,1,0,0.0,1.0,0.008197000000002674,28.0,1,0.8972164948453608
125,22,7,4,0,2.0,2.0,0.7649399999999957,6.75,1,0.9034188034188034
125,28,5,0,0,1.0,1.0,0.5798300000000012,,1,0.9020138888888889
125,6,7,1,0,7.0,7.0,0.14893400000000412,1.8571428571428572,1,0.8768676122931442
126,24,0,0,0,2.0,2.0,0.7086199999999963,,1,0.9133218785796106
126,14,7,1,0,1.0,1.0,0.1040750000000017,28.0,1,0.8972164948453608
126,8,3,0,0,1.0,1.0,0.5577150000000017,,1,0.910807478122514
126,23,7,0,0,1.0,1.0,0.3368499999999983,20.0,1,0.8575701858442072
126,21,7,0,1,,7.0,1.4059600000000074,11.666666666666666,1,0.8933333333333333
126,2,0,1,0,,,0.5454399999999993,,1,0.8703703703703703
126,12,0,0,0,2.0,2.0,0.2563159999999982,,1,0.8977777777777778
126,9,7,1,0,7.0,7.0,0.010880000000000223,3.0,1,0.8962962962962963
126,27,7,0,0,5.0,5.0,0.043323999999998364,31.0,1,0.8644444444444445
126,5,0,1,0,3.0,3.0,1.3486149999999952,,1,0.8558369408369408
126,18,7,0,0,,,1.9403159999999957,2.1818181818181817,1,0.9076190476190477
126,25,2,0,0,1.0,1.0,0.03376399999999791,,1,0.889187675070028
126,20,3,0,0,0.0,1.0,0.2633200000000002,,1,0.9452287581699347
126,10,7,0,0,5.0,5.0,0.3654240000000044,0.14285714285714285,1,0.8563888888888889
126,17,0,0,0,,,0.18171599999999444,,1,0.9159349593495935
126,26,7,0,0,5.0,5.0,1.7620500000000021,2.6666666666666665,1,0.883225806451613
126,0,7,1,0,2.0,2.0,0.2079389999999961,2.75,1,0.8844444444444445
126,3,7,0,0,1.0,1.0,0.059219999999996276,2.3,1,0.8058333333333334
126,1,0,3,0,,,1.4257850000000047,,1,0.8577463312368973
126,19,7,0,0,2.0,2.0,0.36306999999999334,2.5,1,0.8895238095238095
126,11,7,1,0,3.0,3.0,0.10818500000000597,4.0,1,0.7757142857142858
126,16,7,1,0,3.0,3.0,0.20621700000000232,0.625,1,0.79
126,22,7,3,0,1.0,1.0,1.378069999999994,6.75,1,0.888931623931624
126,29,0,1,0,7.0,7.0,0.27943499999999943,,1,0.8650925925925926
126,28,2,0,0,2.0,2.0,0.8407830000000018,,1,0.9077777777777778
126,15,7,1,0,1.0,1.0,0.2014040000000037,1.7777777777777777,1,0.732962962962963
126,6,7,0,0,7.0,7.0,0.35017400000000265,1.8571428571428572,1,0.8992553191489362
126,13,2,1,0,1.0,1.0,0.6470850000000006,,1,0.9093409247757074
127,21,7,3,0,,7.0,0.5036390000000068,11.666666666666666,1,0.8762820512820513
127,8,0,0,0,,,0.07999499999999671,,1,0.9125563511005038
127,24,3,0,0,1.0,1.0,1.478819999999999,,1,0.9097957726363896
127,16,7,1,0,3.0,3.0,0.22869099999999776,0.625,1,0.7433333333333334
127,18,7,0,0,,,0.8889000000000067,2.1818181818181817,1,0.9076190476190477
127,27,7,0,0,5.0,5.0,0.2446209999999951,31.0,1,0.8644444444444445
127,28,2,0,0,,,0.7130369999999999,,1,0.9077777777777778
127,1,0,1,0,,,0.345677000000002,,1,0.8638213914849429
127,6,7,0,0,7.0,7.0,0.7860950000000031,1.8571428571428572,1,0.8992553191489362
127,3,7,1,0,1.0,1.0,0.012579999999999814,2.3,1,0.8058333333333334
127,12,3,1,0,1.0,1.0,0.2319040000000001,,1,0.8949363318956665
127,5,0,0,0,2.0,2.0,0.4389499999999913,,0,0.8558369408369408
127,20,0,0,0,3.0,3.0,0.05744699999999625,,1,0.9454472299597648
127,0,7,0,0,2.0,2.0,0.12095599999999962,2.75,1,0.9133333333333333
127,14,7,1,0,1.0,1.0,0.05785499999999644,28.0,1,0.8743757159221077
127,13,0,0,0,10.0,10.0,0.13835699999999918,,1,0.9072325741890959
127,10,7,0,0,5.0,4.0,0.07934999999999093,0.14285714285714285,1,0.8563888888888889
127,26,7,0,0,5.0,5.0,0.2556900000000013,2.6666666666666665,1,0.883225806451613
127,11,7,0,0,3.0,3.0,0.02008499999999458,4.0,1,0.8130952380952381
127,23,7,1,0,1.0,1.0,0.10699499999999773,20.0,1,0.8529003558718862
127,17,0,0,0,,,0.2258160000000089,,1,0.920062893081761
127,29,0,1,0,6.0,6.0,0.30861400000000216,,1,0.8593518518518518
127,9,7,0,0,7.0,7.0,0.5715299999999957,3.0,1,0.9118518518518518
127,15,7,1,0,1.0,2.0,0.07171700000000669,1.7777777777777777,1,0.732962962962963
127,25,0,0,0,2.0,2.0,0.12129900000000049,,1,0.8859757236227824
127,22,7,3,0,1.0,1.0,0.01769000000000176,6.75,1,0.8937606837606837
127,19,7,1,0,2.0,2.0,0.21714399999999046,2.5,1,0.8711111111111112
127,2,0,2,0,10.0,10.0,0.5564799999999934,,1,0.8897645951035782
128,0,7,0,0,2.0,2.0,0.39486699999999786,2.75,1,0.9133333333333333
128,20,0,1,0,2.0,2.0,0.03950899999999535,,1,0.9396022903125967
128,5,3,2,0,1.0,1.0,0.19296400000000347,,1,0.8558369408369408
128,13,0,0,0,,,1.0479890000000012,,1,0.9051242236024845
128,18,7,0,0,,,0.26328000000000884,2.1818181818181817,1,0.9076190476190477
128,17,0,0,0,10.0,10.0,0.31194999999999595,,1,0.9243018419489007
128,21,7,1,0,,7.0,0.11351399999999501,11.666666666666666,1,0.868034188034188
128,3,7,0,0,1.0,2.0,0.2548839999999899,2.3,1,0.8058333333333334
128,10,7,1,0,5.0,5.0,0.22530399999999418,0.14285714285714285,1,0.7780555555555555
128,11,7,0,0,3.0,3.0,0.29805500000000507,4.0,1,0.8130952380952381
128,15,7,1,0,1.0,0.0,0.5157870000000031,1.7777777777777777,1,0.732962962962963
128,25,4,1,0,1.0,1.0,0.08287799999999379,,1,0.8827637721755368
128,9,7,0,0,7.0,7.0,0.2094500000000039,3.0,1,0.9118518518518518
128,24,0,0,0,,,0.08904000000001133,,1,0.908770445572476
128,2,0,0,0,9.0,9.0,7.000000003642981e-06,,1,0.8819444444444444
128,27,7,0,0,6.0,6.0,0.3743459999999885,31.0,1,0.8644444444444445
128,16,7,0,0,3.0,3.0,0.07754599999999812,0.625,1,0.825
128,8,3,1,0,1.0,1.0,0.19698399999998628,,1,0.9038119862105543
128,23,7,0,0,1.0,1.0,0.4227600000000109,20.0,1,0.8575701858442072
128,26,7,0,0,5.0,5.0,1.5071999999999974,2.6666666666666665,1,0.8799820788530466
128,22,7,0,0,,,0.44270999999999106,6.75,1,0.9034188034188034
128,1,0,1,0,3.0,3.0,0.2128140000000016,,1,0.864250645994832
128,29,3,0,0,1.0,1.0,0.6490000000000009,,1,0.8622222222222222
128,19,7,0,0,2.0,1.0,0.4183850000000007,2.5,1,0.8895238095238095
128,28,2,0,0,4.0,4.0,0.06388100000000208,,1,0.89625
128,6,7,0,0,7.0,7.0,0.3139230000000026,1.8571428571428572,1,0.8992553191489362
128,14,7,1,0,1.0,1.0,0.03493800000000391,28.0,1,0.8857961053837342
128,12,3,0,0,1.0,1.0,0.3076860000000039,,1,0.8919767919490655
129,6,7,0,0,7.0,7.0,0.3451820000000012,1.8571428571428572,1,0.8992553191489362
129,19,7,1,0,2.0,2.0,0.21142000000000394,2.5,1,0.8895238095238095
129,18,7,3,0,,,2.6891799999999932,2.1818181818181817,1,0.9025
129,9,7,0,0,7.0,7.0,0.45063000000000386,3.0,1,0.9066666666666666
129,12,0,0,0,2.0,2.0,0.04799400000000276,,1,0.8919767919490655
129,5,0,1,0,2.0,2.0,0.28264500000000226,,1,0.8531168831168832
129,24,0,1,0,,,0.7442450000000029,,1,0.9134829592684954
129,21,7,1,0,,7.0,0.27853600000000256,11.666666666666666,1,0.8350427350427351
129,11,7,0,0,3.0,3.0,0.43507499999999766,4.0,1,0.8130952380952381
129,26,7,0,0,5.0,5.0,0.04655999999999949,2.6666666666666665,1,0.8767383512544803
129,13,0,1,0,,,1.2795500000000004,,1,0.9114492753623189
129,10,7,3,0,5.0,5.0,0.09228000000000236,0.14285714285714285,1,0.7388888888888889
129,1,6,0,0,1.0,1.0,0.036778000000001754,,1,0.8653065134099617
129,8,0,0,0,8.0,8.0,0.27590000000000714,,1,0.910807478122514
129,2,0,2,0,8.0,8.0,0.013173999999999353,,1,0.8638095238095238
129,15,7,0,0,1.0,1.0,0.23289100000000218,1.7777777777777777,1,0.732962962962963
129,16,7,0,0,3.0,3.0,0.27148299999999637,0.625,1,0.825
129,17,0,0,0,9.0,9.0,0.508308999999997,,1,0.9228455643972886
129,3,7,0,0,1.0,1.0,0.17811999999999273,2.3,1,0.8058333333333334
129,20,0,0,0,2.0,2.0,0.481382,,1,0.9319444444444445
129,27,7,0,0,6.0,6.0,0.008705999999989444,31.0,1,0.8644444444444445
129,28,2,1,0,4.0,4.0,0.6801570000000012,,1,0.8789583333333333
129,29,5,0,0,1.0,1.0,0.8261600000000016,,1,0.8713133640552996
129,22,7,1,0,,,0.778419999999997,6.75,1,0.9082478632478632
129,23,7,0,0,1.0,1.0,0.3443500000000057,20.0,1,0.8552352708580466
129,25,0,1,0,5.0,5.0,0.020752999999999133,,1,0.881157796451914
129,14,7,2,0,0.0,1.0,0.24807600000000463,28.0,1,0.880085910652921
129,0,7,0,0,2.0,2.0,0.34057599999999866,2.75,1,0.9133333333333333
130,21,7,1,0,,7.0,0.22943599999999265,11.666666666666666,1,0.8432905982905983
130,28,3,0,0,2.0,2.0,0.029102000000001738,,1,0.8847222222222222
130,24,0,0,0,10.0,10.0,0.08135000000000048,,1,0.9127287581699346
130,17,0,0,0,8.0,8.0,0.140238999999994,,1,0.922989417989418
130,16,7,1,0,3.0,3.0,0.16452699999999965,0.625,1,0.79
130,9,7,0,0,7.0,7.0,0.32506500000000926,3.0,1,0.9066666666666666
130,2,0,1,0,7.0,7.0,0.12222999999999473,,1,0.8638095238095238
130,6,7,0,0,7.0,8.0,0.14043799999999607,1.8571428571428572,1,0.8992553191489362
130,23,7,0,0,0.0,1.0,0.0034700000000071896,20.0,1,0.8575701858442072
130,11,7,1,0,3.0,3.0,0.03073499999999285,4.0,1,0.7757142857142858
130,8,0,0,0,7.0,6.0,0.18896099999999905,,1,0.909058605144524
130,0,7,0,0,2.0,2.0,0.35147500000000065,2.75,1,0.9133333333333333
130,14,7,1,0,1.0,1.0,0.17125000000000057,28.0,1,0.8743757159221077
130,25,0,0,0,4.0,4.0,0.17602599999999313,,1,0.881157796451914
130,13,0,0,0,7.0,6.0,0.24625600000000247,,1,0.9135576259489303
130,5,2,0,0,1.0,0.0,0.8251579999999947,,1,0.8558369408369408
130,12,2,0,0,1.0,1.0,0.10372100000000728,,1,0.8919767919490655
130,18,7,0,0,,,0.08401400000001047,2.1818181818181817,1,0.91
130,3,7,0,0,1.0,1.0,0.2609999999999957,2.3,1,0.8058333333333334
130,26,7,0,0,6.0,5.0,1.2153500000000008,2.6666666666666665,1,0.8799820788530466
130,22,7,1,0,,,1.4828899999999976,6.75,1,0.9034188034188034
130,19,7,1,0,2.0,2.0,0.5492699999999928,2.5,1,0.8342857142857143
130,10,7,0,0,5.0,5.0,0.09387999999999863,0.14285714285714285,1,0.8302777777777778
130,29,3,0,0,5.0,5.0,0.5269499999999994,,1,0.8741730670762928
130,15,7,0,0,1.0,1.0,0.39925700000000575,1.7777777777777777,1,0.732962962962963
130,1,2,0,0,1.0,1.0,0.1416719999999998,,1,0.8670114942528735
130,20,2,0,0,2.0,1.0,2.0174999999999983,,1,0.9328716318498335
130,27,7,0,0,8.0,8.0,0.5102619999999973,31.0,1,0.8644444444444445
131,2,0,1,0,6.0,6.0,0.040352000000002164,,1,0.8654694835680752
131,13,0,1,0,6.0,6.0,0.023776999999995496,,1,0.9051242236024845
131,8,0,1,0,6.0,6.0,0.3670060000000035,,1,0.9073097321665341
131,12,2,1,0,2.0,1.0,0.18666100000000085,,1,0.8919767919490655
131,15,7,0,0,1.0,1.0,0.4274470000000008,1.7777777777777777,1,0.732962962962963
131,16,7,1,0,3.0,3.0,0.43598999999999677,0.625,1,0.79
131,6,7,0,0,7.0,7.0,0.33662100000000095,1.8571428571428572,1,0.8992553191489362
131,5,2,1,0,1.0,1.0,0.3126260000000016,,1,0.8585569985569985
131,1,0,0,0,5.0,4.0,0.09225199999999845,,1,0.8636015325670499
131,17,0,0,0,7.0,7.0,0.0800830000000019,,1,0.9286243386243387
131,19,7,0,0,2.0,2.0,0.12073000000000889,2.5,1,0.8895238095238095
131,24,0,0,0,,,1.5204400000000078,,1,0.9122701838529177
131,0,7,1,0,2.0,2.0,0.1920819999999992,2.75,1,0.8988888888888888
